"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi13g00620",13,"Vitvi13g00620","Vitvi13g00620",1.75128969826422,0.553224766858084,1.5877908493694,-1.7059832709232,0.692759347661038,7.2524187628384,"6.03865180082153e-10      .","26 x 1","13 ",""
"Vitvi04g01792",14,"Vitvi04g01792","Vitvi04g01792",1.26831970079322,0.539266278390974,1.57681846992452,-1.05643689402687,0.478725619903177,4.11667999618723,"6.26818864959411e-05      .","26 x 3","4 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
"Vitvi07g00237",15,"Vitvi07g00237","Vitvi07g00237",1.97620179300756,0.72561155100072,1.57027804881284,-1.2944913056784,0.622186308364695,6.00024060825285,"7.18539286959086e-08      .","26 x 1","7 ",""
"Vitvi08g00998",16,"Vitvi08g00998","Vitvi08g00998",3.02241698910938,0.442652300503452,1.52650240415964,-0.644053133236152,0.74183851361661,8.35212784717378,"8.96527296845306e-12      .","27 x 1","8 ","A complex composed of TATA binding protein (TBP) and TBP associated factors (TAFs); the total mass is typically about 800 kDa. Most of the TAFs are conserved across species. In TATA-containing promoters for RNA polymerase II (Pol II), TFIID is believed to recognize at least two distinct elements, the TATA element and a downstream promoter element. TFIID is also involved in recognition of TATA-less Pol II promoters. Binding of TFIID to DNA is necessary but not sufficient for transcription initiation from most RNA polymerase II promoters."
"Vitvi11g00670",17,"Vitvi11g00670","",0.851805888506543,0.546605031494181,1.51207356281477,-0.851805888506543,0.599359743613711,5.65294324165421,"2.64279692574476e-07      .","27 x 1"," ",""
"Vitvi11g00565",18,"Vitvi11g00565","Vitvi11g00565",0.916260173966149,0.683881021984363,1.49887699741415,-0.916260173966149,0.599907796228773,5.6610163870697,"2.56446775148689e-07      .","26 x 1","11 ","Binding to a metal ion."
"Vitvi03g00737",19,"Vitvi03g00737","Vitvi03g00737",0.641171839485229,0.529056030272078,1.48230735205439,-0.641171839485229,0.613012984386529,5.85787328360909,"1.22781589895204e-07      .","25 x 4","3 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi09g00837",20,"Vitvi09g00837","Vitvi09g00837",0.624048868512483,0.58572308573094,1.47561256918495,-0.624048868512483,0.659015979510599,6.61517099912667,"6.94557455993561e-09      .","27 x 1","9 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00690",21,"Vitvi05g00690","Vitvi05g00690",1.87364075582088,0.635177513857147,1.42131034070424,-1.57395230618972,0.456210632416281,3.87057400713755,"0.000140920325232607      .","27 x 1","5 ","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi19g01281",22,"Vitvi19g01281","Vitvi19g01281",1.67138822803371,0.711724856631131,1.39241166164964,-1.30372077100505,0.746222519436003,8.46309947864744,"5.8786309153902e-12      .","26 x 1","19 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi09g01536",23,"Vitvi09g01536","Vitvi09g01536",0.666689236184481,0.531077633889869,1.37106001773602,-0.666689236184481,0.414561975810077,3.43934260998412,"0.000548457297446903      .","25 x 4","9 ",""
"Vitvi12g02137",24,"Vitvi12g02137","Vitvi12g02137",3.15946119383267,0.712217384051119,1.35362196954339,-1.45537792567015,0.4950811537425,4.30200239759459,"3.35588452700097e-05      .","25 x 2","12 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi07g01552",25,"Vitvi07g01552","",0.966764558133866,0.504449715819195,1.35336506387316,-0.891078915232558,0.628830593919006,6.10586286120378,"4.8214691239501e-08      .","27 x 1"," ",""
"Vitvi03g00360",26,"Vitvi03g00360","Vitvi03g00360",0.88438825008991,0.549268294189559,1.34714112490168,-0.856903681671311,0.662792024868907,6.68262077963505,"5.36673594453418e-09      .","26 x 1","3 ",""
"Vitvi10g00217",27,"Vitvi10g00217","Vitvi10g00217",5.33500666071584,0.459667007969062,1.34527844084821,-0.99507654955187,0.717991813713191,7.78781305258142,"7.74171837747417e-11      .","26 x 1","10 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi02g01331",28,"Vitvi02g01331","Vitvi02g01331",0.872892373100836,0.551031268724473,1.33598193003013,-0.823295637816146,0.639974559577846,6.28803553469124,"2.41662596600634e-08      .","25 x 2","2 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi06g00780",29,"Vitvi06g00780","Vitvi06g00780",1.26070754162673,0.596530584231112,1.32242782554506,-1.09607112989172,0.565856109098634,5.18144227561589,"1.50276130506111e-06      .","27 x 1","6 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g03133",30,"Vitvi18g03133","Vitvi18g03133",1.20550403601884,0.576317080466484,1.31264105365589,-1.20550403601884,0.360071823084265,2.91393612233971,"0.00254553253064205      .","27 x 2","18 ","Binding to ADP, adenosine 5'-diphosphate."
"Vitvi19g00654",31,"Vitvi19g00654","Vitvi19g00654",4.11793678243198,0.529869352470536,1.3106302487258,-1.08951235814998,0.69796382200157,7.35828560675999,"4.02192945614388e-10      .","26 x 1","19 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi19g01450",32,"Vitvi19g01450","Vitvi19g01450",0.766679016116795,0.523032268680604,1.29891669463188,-0.766679016116795,0.683504773092744,7.0694922242949,"1.21860610491353e-09      .","26 x 1","19 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00395",33,"Vitvi18g00395","Vitvi18g00395",3.82221457100397,0.588140464808048,1.25172746914522,-1.14868482740426,0.508571834513636,4.45940291106858,"1.95612856808136e-05      .","27 x 2","18 ","Binding to a calcium ion (Ca2+)."
"Vitvi06g00379",34,"Vitvi06g00379","Vitvi06g00379",0.784428190505299,0.591645973606211,1.24461618789878,-0.765447969322981,0.778493208055011,9.36424195653977,"1.97397653778353e-13      .","25 x 1","6 ","Binding to a protein."
"Vitvi11g01107",35,"Vitvi11g01107","Vitvi11g01107",1.59458825765379,0.465120091099925,1.24016869084833,-1.52074327795818,0.482027275991228,4.15362703978892,"5.53946632222413e-05      .","26 x 4","11 ",""
"Vitvi01g01919",36,"Vitvi01g01919","Vitvi01g01919",0.694302058178277,0.48619257445927,1.22337414574823,-0.666817489759678,0.580065748569383,5.37633623051344,"7.36209261442689e-07      .","26 x 1","1 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi05g01597",37,"Vitvi05g01597","Vitvi05g01597",1.78019136323267,0.556072723537352,1.20348002380303,-1.07654791548637,0.703091749732478,7.46481887097525,"2.67199817827191e-10      .","25 x 1","5 ","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
"Vitvi11g00183",38,"Vitvi11g00183","",1.12651971722122,0.51641764473697,1.17822679849143,-1.0361839771639,0.643164646237592,6.3413994798828,"1.97288476666557e-08      .","27 x 2"," ",""
"Vitvi11g00318",39,"Vitvi11g00318","Vitvi11g00318",3.75329092651561,0.522574823741645,1.17051077621918,-0.930981392041171,0.706247902635103,7.53152714311925,"2.06849204431592e-10      .","27 x 1","11 ","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"Vitvi18g00955",40,"Vitvi18g00955","Vitvi18g00955",2.32881155605908,0.644867186991274,1.1666398315071,-2.22351802034154,0.638011596711271,6.25547345666893,"2.73477692713797e-08      .","26 x 1","18 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi14g01911",41,"Vitvi14g01911","Vitvi14g01911",2.45801195973994,0.509211175785055,1.16530243345144,-1.12300143698261,0.650089693881837,6.45919752859165,"1.25973038667127e-08      .","25 x 1","14 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi05g00778",42,"Vitvi05g00778","Vitvi05g00778",1.58570432930182,0.550963120371098,1.16347768531814,-1.39812665681509,0.699306536332686,7.38596350776887,"3.61651486535663e-10      .","27 x 1","5 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi05g00867",43,"Vitvi05g00867","Vitvi05g00867",1.64431493966168,0.55620095136168,1.15677285251773,-1.33532135035428,0.667691974641248,6.77150572184431,"3.81926668069354e-09      .","25 x 2","5 ","Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate."
"Vitvi18g00682",44,"Vitvi18g00682","Vitvi18g00682",4.77969806010465,0.317107888300617,1.1486794798698,-0.642017952202171,0.705303976031717,7.51148353168278,"2.23386864561803e-10      .","27 x 1","18 ",""
"Vitvi15g00532",45,"Vitvi15g00532","Vitvi15g00532",3.10648524074269,0.431235518581974,1.14603978673957,-0.769714738790958,0.755043700513495,8.69403216542218,"2.44870790311325e-12      .","25 x 1","15 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi12g00221",46,"Vitvi12g00221","Vitvi12g00221",1.76185689009081,0.626054899505304,1.14500772056913,-1.54848612118366,0.643879176752833,6.35342893385609,"1.88463277206452e-08      .","26 x 1","12 ",""
"Vitvi07g00097",47,"Vitvi07g00097","Vitvi07g00097",3.49964463411432,0.471367992703585,1.1414191778765,-0.709387756413916,0.868478479659548,13.2267769191327,"0      .","26 x 1","7 ","Binding to monomeric or multimeric forms of actin, including actin filaments."
"Vitvi08g01669",48,"Vitvi08g01669","Vitvi08g01669",3.24712379209648,0.431362480952962,1.13898856640671,-0.943590668097453,0.622825044392322,6.01030097969716,"6.9178190287289e-08      .","25 x 4","8 ","The process in which a methyl group is covalently attached to a molecule."
"Vitvi05g01202",49,"Vitvi05g01202","Vitvi05g01202",2.4787227532391,0.452554416455672,1.13221303214438,-0.943220407041876,0.71693430412119,7.76419312473376,"8.47509840085081e-11      .","25 x 2","5 ",""
"Vitvi09g00557",50,"Vitvi09g00557","Vitvi09g00557",2.11802659195415,0.515153578168598,1.13146716398766,-1.50748730306343,0.742454924931623,8.36758474279404,"8.45301606489102e-12      .","25 x 2","9 ","Binding to a metal ion."
"Vitvi08g01307",51,"Vitvi08g01307","Vitvi08g01307",4.34534876691855,0.431991676740892,1.12630569746474,-1.07896608893059,0.699789553306663,7.39595745939923,"3.48039819186852e-10      .","25 x 2","8 ","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi09g00270",52,"Vitvi09g00270","Vitvi09g00270",2.53729607621478,0.481026020487793,1.12568355450751,-1.02688922332533,0.674249645791436,6.89295746617673,"2.3983234287428e-09      .","26 x 2","9 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi03g00259",53,"Vitvi03g00259","Vitvi03g00259",2.09118338045493,0.463647632942896,1.12280276451264,-1.10521791152561,0.779156495765839,9.38453446028611,"1.82964754458226e-13      .","26 x 2","3 ","Binding to an RNA molecule or a portion thereof."
"Vitvi09g00554",54,"Vitvi09g00554","Vitvi09g00554",0.892016882261836,0.599336636556525,1.11616976862113,-0.846710454920809,0.780345292133504,9.42110543619031,"1.59650070941098e-13      .","26 x 1","9 ","The cellular metabolic process in which a cell duplicates one or more molecules of DNA. DNA replication begins when specific sequences, known as origins of replication, are recognized and bound by initiation proteins, and ends when the original DNA molecule has been completely duplicated and the copies topologically separated. The unit of replication usually corresponds to the genome of the cell, an organelle, or a virus. The template for replication can either be an existing DNA molecule or RNA."
"Vitvi18g01169",55,"Vitvi18g01169","Vitvi18g01169",1.72153640391627,0.412157206058917,1.11582569731117,-0.971422704907242,0.680170779708604,7.00518509637001,"1.55959323233645e-09      .","27 x 2","18 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi02g00633",56,"Vitvi02g00633","Vitvi02g00633",3.2398018283438,0.370435729285042,1.10794680425105,-0.638420326931299,0.555942749005431,5.04953292731532,"2.42491993474037e-06      .","25 x 3","2 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi05g01869",57,"Vitvi05g01869","Vitvi05g01869",1.09011344148748,0.516753226845747,1.09208854489294,-1.07311763639987,0.526368435201679,4.67387678038353,"9.2605330910267e-06      .","27 x 3","5 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01399",58,"Vitvi16g01399","Vitvi16g01399",3.18329790909256,0.456054725687998,1.08806015881365,-0.741426424558544,0.682920828470148,7.05816954246513,"1.27271593264311e-09      .","26 x 1","16 ","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi06g01418",59,"Vitvi06g01418","Vitvi06g01418",1.90231434898346,0.493473561520335,1.08119025504251,-1.79702081326592,0.68790446120391,7.15562945151207,"8.75583605619568e-10      .","26 x 1","6 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi13g00521",60,"Vitvi13g00521","Vitvi13g00521",0.792941936199078,0.496174377917649,1.07735019469737,-0.792941936199078,0.659018542792667,6.61521648315046,"6.94436730341863e-09      .","27 x 1","13 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g01113",61,"Vitvi18g01113","",2.16927577966483,0.526401282433042,1.06706017912193,-1.01331342653067,0.704527652466432,7.49505846006974,"2.37921127244078e-10      .","26 x 1"," ",""
"Vitvi08g02320",62,"Vitvi08g02320","Vitvi08g02320",1.73064062130693,0.61761795485168,1.05961625639347,-1.21248827796107,0.69466168688501,7.29085763377048,"5.21018450605482e-10      .","27 x 1","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi05g01517",63,"Vitvi05g01517","Vitvi05g01517",2.54169461173089,0.494609194413075,1.0556157113916,-1.51272884535974,0.858123909178779,12.6181442443277,"0      .","27 x 1","5 ",""
"Vitvi19g00100",64,"Vitvi19g00100","Vitvi19g00100",2.94014460644016,0.411639597096071,1.04003233597076,-0.695520758609346,0.816883713132665,10.6922871236274,"1.55431223447522e-15      .","26 x 1","19 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g01759",65,"Vitvi04g01759","Vitvi04g01759",2.3647201847519,0.582472322839876,1.03681030558724,-1.3689489765546,0.544643715360113,4.90297971194325,"4.10730950051175e-06      .","26 x 1","4 ","Binding to a metal ion."
"Vitvi01g00979",66,"Vitvi01g00979","Vitvi01g00979",1.80373178187262,0.525407112138524,1.03363031935483,-0.904609533051303,0.606114026661308,5.75331717849435,"1.81682086819457e-07      .","26 x 1","1 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi04g00627",67,"Vitvi04g00627","Vitvi04g00627",1.61985271816456,0.548744234069935,1.02165236080221,-1.55625097867367,0.733434920670681,8.14598514072315,"1.96720417733331e-11      .","25 x 1","4 ","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."
"Vitvi18g02396",68,"Vitvi18g02396","Vitvi18g02396",3.06561106464433,0.403072426841855,1.01864480914101,-0.730634542855543,0.52696150557894,4.68116590134309,"9.02602975227929e-06      .","26 x 4","18 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi07g01804",69,"Vitvi07g01804","Vitvi07g01804",2.29592517662203,0.490472360839482,1.01478883178107,-1.11742635992725,0.655520338518527,6.55351873924988,"8.78999506515044e-09      .","26 x 2","7 ","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"Vitvi18g01628",70,"Vitvi18g01628","Vitvi18g01628",3.68598580155946,0.475291103584426,1.01115831733643,-0.819789997136101,0.738819546184403,8.27710018010145,"1.19306786672269e-11      .","25 x 1","18 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi09g01808",71,"Vitvi09g01808","Vitvi09g01808",3.91219502182078,0.484001774924826,1.01112243451043,-0.844850461818707,0.817107102503646,10.7010829428901,"1.55431223447522e-15      .","25 x 1","9 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi17g00338",72,"Vitvi17g00338","",0.735221535420598,0.4374275537518,1.0078476046561,-0.735221535420598,0.608006691805615,5.78179294150742,"1.63315374335227e-07      .","27 x 3"," ",""
"Vitvi05g01957",73,"Vitvi05g01957","",1.4631087318236,0.496051827990282,1.00745030762391,-0.911837248357793,0.747563810940616,8.49754294788853,"5.15765208319863e-12      .","27 x 1"," ",""
"Vitvi19g00658",74,"Vitvi19g00658","Vitvi19g00658",2.1337308595789,0.457600066276313,1.00115816563281,-1.18578819138072,0.759643998858335,8.81876252259059,"1.52822199339653e-12      .","26 x 2","19 ","Binding to a metal ion."
"Vitvi10g01691",75,"Vitvi10g01691","",0.738941929703821,0.419326036346211,1.00092252627421,-0.707118105284184,0.687884417363322,7.1552336766695,"8.76914763026093e-10      .","26 x 3"," ",""
"Vitvi06g01355",76,"Vitvi06g01355","",4.34660154454592,0.409575283455306,0.997666461610589,-0.789846651810348,0.809120354203478,10.3952996855026,"4.44089209850063e-15      .","26 x 3"," ",""
"Vitvi18g00276",77,"Vitvi18g00276","Vitvi18g00276",2.0341469280787,0.546196078199232,0.99440623395299,-1.26607574691187,0.69117608992423,7.22064943328,"6.82190304246433e-10      .","27 x 1","18 ","Any process that modulates the rate, frequency or extent of microtubule nucleation. Microtubule nucleation is the 'de novo' formation of a microtubule, in which tubulin heterodimers form metastable oligomeric aggregates, some of which go on to support formation of a complete microtubule. Microtubule nucleation usually occurs from a specific site within a cell."
"Vitvi14g01569",78,"Vitvi14g01569","Vitvi14g01569",0.721316475205557,0.435821817634651,0.992049591266586,-0.708662162190548,0.464500851310183,3.96004148437212,"0.000105256395563469      .","25 x 4","14 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi10g01123",79,"Vitvi10g01123","Vitvi10g01123",4.09241054665619,0.560393767818429,0.987787478221918,-1.33433157012592,0.482561445716889,4.15962620360473,"5.42915887946638e-05      .","27 x 1","10 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi11g00796",80,"Vitvi11g00796","Vitvi11g00796",2.78806063767054,0.494097239530913,0.985711954152066,-1.40342058770923,0.697594153486444,7.35069211967434,"4.14089651457061e-10      .","25 x 1","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00393",81,"Vitvi18g00393","Vitvi18g00393",3.48671329277708,0.497596751079256,0.978325071856115,-1.01787711419177,0.767410048737163,9.03651087867957,"6.7301719752777e-13      .","27 x 1","18 ","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi13g00274",82,"Vitvi13g00274","Vitvi13g00274",2.72199277099378,0.512950649742005,0.976460616409369,-1.34663174000264,0.628223197832289,6.09611686825208,"5.00251919888228e-08      .","27 x 1","13 ","Binding to a zinc ion (Zn)."
"Vitvi14g00215",83,"Vitvi14g00215","Vitvi14g00215",1.67699997876108,0.384816962000004,0.967452490195861,-0.786504415981819,0.666293347523247,6.74597523530401,"4.21141121975666e-09      .","27 x 4","14 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01324",84,"Vitvi07g01324","Vitvi07g01324",2.39400929464602,0.515077649755623,0.965678004624063,-1.14288426784292,0.765539512046243,8.98320862737805,"8.22231172037391e-13      .","26 x 1","7 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi03g00514",85,"Vitvi03g00514","Vitvi03g00514",2.55308106025936,0.543752075702202,0.963198128923932,-1.50174210466648,0.794522913488923,9.87842372194134,"2.93098878501041e-14      .","26 x 1","3 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g01694",86,"Vitvi07g01694","Vitvi07g01694",4.0675497967745,0.483321593021572,0.960294340669511,-0.896545011131144,0.641766392908389,6.31794084060503,"2.15697851801977e-08      .","25 x 1","7 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi01g00883",87,"Vitvi01g00883","Vitvi01g00883",1.00183953547037,0.427678177841621,0.958683249943056,-0.798160011391742,0.647899149378868,6.42164045124481,"1.45358132197515e-08      .","26 x 4","1 ","Binding to a polysaccharide, a polymer of many (typically more than 10) monosaccharide residues linked glycosidically."
"Vitvi06g01406",88,"Vitvi06g01406","Vitvi06g01406",2.72060636104364,0.376332196359144,0.95615633553061,-0.79526969010832,0.648028164902006,6.42384478173043,"1.44142501268263e-08      .","27 x 3","6 ","A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a large ribosomal subunit; includes transport to the sites of protein synthesis."
"Vitvi00g02156",89,"Vitvi00g02156","",2.53248471809061,0.501190095672751,0.953616020162225,-1.43590986941192,0.722452064650523,7.88867186522502,"5.26112486909369e-11      .","26 x 2"," ",""
"Vitvi08g01309",90,"Vitvi08g01309","Vitvi08g01309",3.22067159453994,0.446668468478634,0.953373233796054,-0.918899424426804,0.778395679330242,9.36126491042844,"1.99507077525141e-13      .","26 x 1","8 ",""
"Vitvi08g01757",91,"Vitvi08g01757","Vitvi08g01757",3.528477196754,0.449685390795054,0.951155174047011,-0.607473862188547,0.84816328990934,12.0881081505881,"0      .","26 x 1","8 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi13g01917",92,"Vitvi13g01917","Vitvi13g01917",3.0078918954058,0.470068872174924,0.950805638131244,-0.851988052253279,0.835501450456746,11.479586200682,"1.11022302462516e-16      .","25 x 1","13 ",""
