"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi19g01484",28,"Vitvi19g01484","Vitvi19g01484",2.27459024923428,1.57188400823805,3.99656285603912,-2.27459024923428,0.81515439032748,10.6246821037848,"1.99840144432528e-15      .","3 x 2","19 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi06g00709",29,"Vitvi06g00709","Vitvi06g00709",0.792179210405135,1.21237456489896,3.96977715516835,-0.792179210405135,0.71803863924165,7.78886148663049,"7.7106876439359e-11      .","5 x 3","6 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi18g01072",30,"Vitvi18g01072","Vitvi18g01072",1.77304458612132,1.66846879754855,3.90235971625061,-1.77304458612132,0.787279385321013,9.63973943213828,"7.0832228971085e-14      .","3 x 1","18 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi06g01423",31,"Vitvi06g01423","",1.47778628395154,1.322629091329,3.8943875899518,-1.44249818644426,0.627841332304964,6.08999906478535,"5.1196008765686e-08      .","5 x 3"," ",""
"Vitvi11g00356",32,"Vitvi11g00356","Vitvi11g00356",1.36606897976239,1.39132752501413,3.89329172459704,-1.36606897976239,0.634223042412075,6.19320717100609,"3.46354853686393e-08      .","5 x 2","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02139",33,"Vitvi18g02139","Vitvi18g02139",1.86880836377311,1.42458691975654,3.88676836882742,-1.86880836377311,0.857746333795071,12.5971226507562,"0      .","4 x 1","18 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi12g00355",34,"Vitvi12g00355","",1.34713248716255,1.46059177934513,3.88107880753749,-1.34713248716255,0.825667787482138,11.049511336828,"4.44089209850063e-16      .","4 x 1"," ",""
"Vitvi02g00407",35,"Vitvi02g00407","Vitvi02g00407",2.12394846217066,1.9110304936658,3.87558643748964,-2.10901784535566,0.893951031439487,15.0596042830384,"0      .","1 x 1","2 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi02g00436",36,"Vitvi02g00436","Vitvi02g00436",1.22722419183473,1.54834734207367,3.84671784831446,-1.22722419183473,0.840179964259801,11.6967171498065,"0      .","4 x 1","2 ","Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."
"Vitvi04g00359",37,"Vitvi04g00359","Vitvi04g00359",0.998560238434437,1.12036265784083,3.83918200404622,-0.998560238434437,0.716349316709077,7.75117462297762,"8.90866269642743e-11      .","5 x 3","4 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02796",38,"Vitvi18g02796","",1.04246364189634,1.07836300115918,3.83792241923436,-1.04246364189634,0.678396965973675,6.97130226122101,"1.77603654005765e-09      .","4 x 1"," ",""
"Vitvi18g03101",39,"Vitvi18g03101","Vitvi18g03101",2.64209700292785,2.06497463732109,3.80597312389993,-2.64209700292785,0.830627216622717,11.262163173058,"2.22044604925031e-16      .","3 x 1","18 ","Binds to and stops, prevents or reduces the activity of a cysteine-type endopeptidase, any enzyme that hydrolyzes peptide bonds in polypeptides by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."
"Vitvi14g00157",40,"Vitvi14g00157","Vitvi14g00157",1.41823170751275,1.24903279568093,3.80268562985855,-1.41823170751275,0.697754285920426,7.35398004877566,"4.0889580610326e-10      .","5 x 2","14 ","Binding to a protein."
"Vitvi01g00525",41,"Vitvi01g00525","Vitvi01g00525",1.72422608873492,1.45062047784437,3.80075926756229,-1.67891966139389,0.929601617424446,19.042288062487,"0      .","2 x 1","1 ","Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."
"Vitvi18g02559",42,"Vitvi18g02559","Vitvi18g02559",1.26573984982157,1.51754703086878,3.79937838713313,-1.26573984982157,0.770596970756065,9.12862344106928,"4.76285677564192e-13      .","5 x 1","18 ","Binding to a metal ion."
"Vitvi18g00596",43,"Vitvi18g00596","Vitvi18g00596",2.61807337487916,1.85927845550886,3.74955135551047,-2.45658733370739,0.894746311519706,15.1266635515412,"0      .","3 x 1","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01932",44,"Vitvi16g01932","Vitvi16g01932",1.1318919988174,1.25010368622936,3.73236860860768,-1.1318919988174,0.798204819603035,10.0040718030889,"1.85407245112401e-14      .","4 x 2","16 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi11g01674",45,"Vitvi11g01674","Vitvi11g01674",2.13044732113131,1.81772234747868,3.72777015486741,-2.13044732113131,0.805828380030197,10.2742202697048,"6.88338275267597e-15      .","1 x 1","11 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi18g00424",46,"Vitvi18g00424","Vitvi18g00424",1.75734117509802,1.61471463741683,3.72331702558936,-1.75734117509802,0.80478595417934,10.2364515110796,"7.99360577730113e-15      .","1 x 1","18 ","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"Vitvi01g02228",47,"Vitvi01g02228","Vitvi01g02228",1.6261870589875,1.49512369524703,3.71049451224347,-1.60465599336501,0.872095147721651,13.45531374506,"0      .","1 x 1","1 ","Binding to a calcium ion (Ca2+)."
"Vitvi13g01972",48,"Vitvi13g01972","Vitvi13g01972",3.32932436655726,1.87528078795647,3.70569860894481,-3.29403626904997,0.902942540022027,15.8624491882411,"0      .","1 x 1","13 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi15g01084",49,"Vitvi15g01084","Vitvi15g01084",3.66521743423616,1.83722663129569,3.68565895058812,-3.12586641533292,0.771312642120165,9.1495384785516,"4.40314451566337e-13      .","3 x 1","15 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi19g01931",50,"Vitvi19g01931","Vitvi19g01931",1.21285569160102,1.17700696599563,3.66911938607519,-1.21285569160102,0.739047804117178,8.28273412430181,"1.16772147507049e-11      .","4 x 4","19 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi09g00559",51,"Vitvi09g00559","Vitvi09g00559",1.00685021561212,1.1061491332407,3.66042910425572,-1.00685021561212,0.661041065242753,6.6512326587005,"6.05119732099979e-09      .","4 x 4","9 ",""
"Vitvi01g01586",52,"Vitvi01g01586","Vitvi01g01586",0.800569682200106,0.921894934830182,3.64408260456181,-0.800569682200106,0.749428966514097,8.54583128030108,"4.29378754773779e-12      .","4 x 4","1 ","Binding to a calcium ion (Ca2+)."
"Vitvi06g01682",53,"Vitvi06g01682","Vitvi06g01682",3.01087656059781,1.85223695834315,3.6354887726474,-2.66889218143746,0.966839630822366,28.5823358480381,"0      .","1 x 1","6 ","A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus."
"Vitvi02g01341",54,"Vitvi02g01341","Vitvi02g01341",3.41676914966735,1.40001058853954,3.61825382583472,-3.01588069515786,0.832840749973129,11.359829717115,"2.22044604925031e-16      .","4 x 1","2 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02468",55,"Vitvi18g02468","Vitvi18g02468",2.52768390711006,1.85763740152001,3.61761088687656,-2.52768390711006,0.924024653019305,18.2464895985654,"0      .","1 x 1","18 ","Binding to a calcium ion (Ca2+)."
"Vitvi04g01918",56,"Vitvi04g01918","Vitvi04g01918",1.52243755436257,1.37415903265807,3.60726769622993,-1.49731821057767,0.765920384847344,8.99401689170762,"7.89590615113411e-13      .","1 x 1","4 ",""
"Vitvi13g00343",57,"Vitvi13g00343","Vitvi13g00343",2.95640373937882,1.93174152065619,3.60715268335984,-2.94147312256382,0.887866274787332,14.5690504928331,"0      .","3 x 1","13 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi08g00761",58,"Vitvi08g00761","Vitvi08g00761",1.91387240638927,1.45988887561142,3.60267351530657,-1.91387240638927,0.761649747457844,8.87411677040583,"1.2401191185063e-12      .","1 x 4","8 ","Binding to a ferric iron ion, Fe(III)."
"Vitvi05g00681",59,"Vitvi05g00681","Vitvi05g00681",0.828881913936348,1.23507036537068,3.58151958583385,-0.828881913936348,0.713776760710861,7.69432029477366,"1.1078038486545e-10      .","5 x 2","5 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi02g00446",60,"Vitvi02g00446","Vitvi02g00446",2.92170583996604,1.52901515946044,3.57546077460453,-2.4964867213061,0.863529308208217,12.9278617676588,"0      .","3 x 1","2 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi09g01513",61,"Vitvi09g01513","Vitvi09g01513",0.843364688344157,1.21098821235487,3.56918924524166,-0.843364688344157,0.663307720753141,6.69190242290946,"5.17953613332622e-09      .","5 x 3","9 ","The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it."
"Vitvi11g01328",62,"Vitvi11g01328","Vitvi11g01328",1.13657059495493,1.33477848051232,3.56653147405784,-1.13657059495493,0.765881319447492,8.9929072558564,"7.92921284187287e-13      .","3 x 3","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi11g00045",63,"Vitvi11g00045","Vitvi11g00045",1.21338407175402,1.2494516016889,3.55141065483532,-1.21338407175402,0.78137581348012,9.45301861078085,"1.41775480244632e-13      .","1 x 1","11 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01377",64,"Vitvi08g01377","Vitvi08g01377",4.35920342563842,2.02882752229836,3.52718667027626,-3.31719470122761,0.92204612466269,17.9841251786632,"0      .","1 x 1","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi06g00397",65,"Vitvi06g00397","Vitvi06g00397",2.13478997234933,1.45879152773396,3.52516190590198,-2.05910432944803,0.929081675101566,18.9642983830219,"0      .","1 x 1","6 ","A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for exemple of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell."
"Vitvi17g00795",66,"Vitvi17g00795","Vitvi17g00795",1.82743890714403,1.24527725048518,3.52439205416459,-1.82743890714403,0.846989378438706,12.0288027507044,"0      .","4 x 1","17 ","Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II."
"Vitvi18g02906",67,"Vitvi18g02906","",1.47883216307489,1.49931949046098,3.51510468830823,-1.47883216307489,0.859860651503114,12.7158458090223,"0      .","1 x 1"," ",""
"Vitvi12g01874",68,"Vitvi12g01874","",2.27445182572611,1.47936028601868,3.51169446912584,-2.12050505631867,0.744504087353251,8.41931076704594,"6.9431127514008e-12      .","4 x 3"," ",""
"Vitvi16g01430",69,"Vitvi16g01430","Vitvi16g01430",1.85585259871486,1.34740065315192,3.48082897251611,-1.84319828569985,0.646048425245372,6.39012379564413,"1.63896752836123e-08      .","1 x 1","16 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g02647",70,"Vitvi14g02647","Vitvi14g02647",2.57855289405011,1.26761352291434,3.47750895013137,-1.89684240672095,0.846199484755771,11.9892489034594,"0      .","4 x 1","14 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi05g01733",71,"Vitvi05g01733","Vitvi05g01733",2.00541460400408,1.38534391396789,3.45483859371629,-1.92645032734619,0.879483310146083,13.9515415243959,"0      .","1 x 3","5 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00089",72,"Vitvi05g00089","Vitvi05g00089",4.02751871384437,1.4886548592697,3.44915596398245,-2.41783644600147,0.587799054139168,5.4854725896786,"4.92172430588411e-07      .","3 x 3","5 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi14g02645",73,"Vitvi14g02645","Vitvi14g02645",2.0438008519052,1.20806339258637,3.44118232274363,-1.54406200188977,0.855368955628851,12.4665133956867,"0      .","4 x 2","14 ","The chemical reactions and pathways resulting in the formation of cysteine from other compounds, including serine."
"Vitvi10g01778",74,"Vitvi10g01778","Vitvi10g01778",2.8456987675273,1.57597807741936,3.42959079843118,-2.72917205221959,0.674760485494911,6.90254211393219,"2.31180830034816e-09      .","1 x 3","10 ","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi18g02512",75,"Vitvi18g02512","Vitvi18g02512",1.26940520517892,1.2630154511787,3.41909697871422,-1.26940520517892,0.641665003789331,6.31624400337078,"2.17093873988716e-08      .","1 x 4","18 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi08g01843",76,"Vitvi08g01843","Vitvi08g01843",2.49007401826697,1.86974939582414,3.41142098392733,-2.48782607045734,0.902051858652131,15.7782799395603,"0      .","1 x 1","8 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi16g00942",77,"Vitvi16g00942","Vitvi16g00942",1.52795801309685,1.46740392906237,3.37971524835899,-1.52795801309685,0.915795728119014,17.2144986322125,"0      .","1 x 1","16 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00261",78,"Vitvi11g00261","Vitvi11g00261",1.98162727009309,1.07957533551241,3.37963577744066,-1.49015031502533,0.797023015872363,9.96341163057703,"2.1538326677728e-14      .","3 x 5","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi10g00459",79,"Vitvi10g00459","Vitvi10g00459",1.47112865420782,1.3580023246333,3.37136551852549,-1.47112865420782,0.636429276316886,6.22937541572376,"3.0195567601865e-08      .","4 x 2","10 ",""
"Vitvi05g00107",80,"Vitvi05g00107","Vitvi05g00107",2.23873333387146,1.74635184446984,3.36660779010406,-2.18913659858677,0.724034307416857,7.92494165647692,"4.57918147844794e-11      .","4 x 2","5 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi18g00291",81,"Vitvi18g00291","Vitvi18g00291",1.78737358921293,1.52025310889092,3.36209250856586,-1.78737358921293,0.790707759195534,9.75134465910103,"4.68514116391816e-14      .","3 x 2","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi10g00796",82,"Vitvi10g00796","Vitvi10g00796",0.802449790212049,1.0717210187375,3.36204256129504,-0.802449790212049,0.813509368858674,10.5611588671963,"2.44249065417534e-15      .","5 x 1","10 ","Binding to a metal ion."
"Vitvi02g00170",83,"Vitvi02g00170","",1.50201855002863,1.26551619269739,3.35514815157743,-1.50201855002863,0.739525366202212,8.29454183411102,"1.11635145572109e-11      .","4 x 3"," ",""
"Vitvi07g00361",84,"Vitvi07g00361","Vitvi07g00361",1.68382309528778,1.31143730234544,3.34063421520688,-1.66484287410546,0.710109763607434,7.61437259461574,"1.50527590392358e-10      .","4 x 2","7 ","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"Vitvi08g01847",85,"Vitvi08g01847","Vitvi08g01847",1.01257486744283,1.22044645136013,3.33554105603349,-1.01257486744283,0.650758184778186,6.47071420922433,"1.20561254313145e-08      .","4 x 4","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01437",86,"Vitvi16g01437","Vitvi16g01437",1.75253823440833,1.5181595507058,3.32600262508224,-1.75253823440833,0.812511712478631,10.5230001344947,"2.88657986402541e-15      .","1 x 1","16 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g01920",87,"Vitvi04g01920","Vitvi04g01920",2.40056060743404,1.50729811601963,3.31685179651903,-2.2952670717165,0.737793468918926,8.25185145507137,"1.3135714738155e-11      .","1 x 1","4 ",""
"Vitvi14g01946",88,"Vitvi14g01946","Vitvi14g01946",2.39785964042986,1.14666271464074,3.31187187874867,-2.16150805619216,0.73205113328794,8.11283285226937,"2.23265850252119e-11      .","4 x 3","14 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g01939",89,"Vitvi19g01939","",0.823734662308931,1.03770600595259,3.30929484862607,-0.823734662308931,0.779426073647801,9.39280477375476,"1.774136393351e-13      .","5 x 2"," ",""
"Vitvi18g00635",90,"Vitvi18g00635","Vitvi18g00635",2.78595488177518,1.22798718208833,3.29875650664533,-2.63347637681378,0.649198709706674,6.44388812141209,"1.33543165414807e-08      .","4 x 4","18 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi18g02584",91,"Vitvi18g02584","Vitvi18g02584",3.17470284525126,2.15466179258039,3.29798356494429,-3.17470284525126,0.830980673379855,11.2776415662185,"2.22044604925031e-16      .","1 x 1","18 ","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"Vitvi14g01717",92,"Vitvi14g01717","Vitvi14g01717",2.57851983793315,1.46051633247541,3.29126079057981,-2.30500167040814,0.879270198832499,13.9366349847444,"0      .","4 x 1","14 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi10g01685",93,"Vitvi10g01685","Vitvi10g01685",1.95621320210717,1.24930032305966,3.29124816722918,-1.90661646682248,0.680462163854776,7.0107728387561,"1.52651991047748e-09      .","5 x 3","10 ",""
"Vitvi10g00694",94,"Vitvi10g00694","Vitvi10g00694",0.666863347346646,1.04296863008224,3.27106405342625,-0.666863347346646,0.768358235493693,9.06374380858293,"6.07514039074886e-13      .","5 x 2","10 ","Binding to a metal ion."
"Vitvi18g01617",95,"Vitvi18g01617","Vitvi18g01617",0.87500336170823,1.09430147795561,3.26938008642668,-0.87500336170823,0.675225322816131,6.91127946543106,"2.23565810308912e-09      .","3 x 5","18 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
