"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi13g00698","Vitvi13g00698","26 x 9","Sangio_freeze_r2","Vitvi13g00698","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi13g00699","Vitvi13g00699","11 x 22","Riesl_freeze_r1","Vitvi13g00699","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01499","Vitvi14g01499","1 x 1","Sangio_freeze_r3","Vitvi14g01499","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi14g01678","Vitvi14g01678","34 x 26","Tocai_warm_r3","Vitvi14g01678","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi14g01985","Vitvi14g01985","2 x 2","Sangio_freeze_r2","Vitvi14g01985","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi15g01539","Vitvi15g01539","11 x 3","CabFra_freeze_r1","Vitvi15g01539","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi15g01540","Vitvi15g01540","9 x 19","Riesl_freeze_r2","Vitvi15g01540","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi15g01542","Vitvi15g01542","1 x 5","Riesl_freeze_r2","Vitvi15g01542","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi15g01544","Vitvi15g01544","19 x 4","Sangio_freeze_r2","Vitvi15g01544","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g00716","Vitvi16g00716","20 x 29","Tocai_accfreeze_r2","Vitvi16g00716","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi16g01327","Vitvi16g01327","1 x 17","Riesl_accfreeze_r2","Vitvi16g01327","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi17g00066","Vitvi17g00066","37 x 21","CabFra_warm_r3","Vitvi17g00066","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi17g00622","Vitvi17g00622","1 x 12","Tocai_accfreeze_r3","Vitvi17g00622","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi17g01227","Vitvi17g01227","18 x 40","Chard_accfreeze_r3","Vitvi17g01227","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi18g00250","Vitvi18g00250","1 x 4","Sangio_freeze_r2","Vitvi18g00250","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00761","Vitvi18g00761","3 x 34","Tocai_accfreeze_r2","Vitvi18g00761","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi18g01520","Vitvi18g01520","9 x 15","Sangio_accfreeze_r2","Vitvi18g01520","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g01684","Vitvi18g01684","26 x 25","CabFra_freeze_r2","Vitvi18g01684","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi18g02011","Vitvi18g02011","1 x 9","Sangio_freeze_r1","Vitvi18g02011","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi18g02732","Vitvi18g02732","3 x 17","Riesl_freeze_r2","Vitvi18g02732","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi19g00270","Vitvi19g00270","1 x 1","Tocai_accfreeze_r2","Vitvi19g00270","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi19g00271","Vitvi19g00271","1 x 11","CabFra_freeze_r2","Vitvi19g00271","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi19g01484","Vitvi19g01484","3 x 2","CabFra_freeze_r3","Vitvi19g01484","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi19g01751","Vitvi19g01751","5 x 39","CabFra_accfreeze_r3","Vitvi19g01751","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
