"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi11g00089",47,"Vitvi11g00089","Vitvi11g00089",6.72129310756422,1.11539679789331,2.46058347533911,-2.50848539083515,0.807092724422697,10.3203954289367,"5.77315972805081e-15      .","40 x 36","11 ","The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it."
"Vitvi12g00381",48,"Vitvi12g00381","Vitvi12g00381",3.49322463479359,1.61063494553573,2.44668732406496,-3.3901199726086,0.868326688049911,13.2173773370403,"0      .","40 x 40","12 ","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi02g00701",49,"Vitvi02g00701","Vitvi02g00701",2.32729596551784,1.14252094840876,2.43059655800686,-2.03568785201645,0.82526142819595,11.0324519836477,"4.44089209850063e-16      .","40 x 37","2 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi08g02128",50,"Vitvi08g02128","Vitvi08g02128",3.21283172319417,1.44298162720894,2.40937426770571,-2.83571125563947,0.844334967461022,11.8969810524226,"0      .","40 x 40","8 ","Catalysis of the hydrolysis of a single C-terminal amino acid residue from the C-terminus of a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"Vitvi11g00099",51,"Vitvi11g00099","Vitvi11g00099",2.10354135896665,1.31401640469418,2.40804371143115,-2.08201029334415,0.749164215756241,8.53894889201866,"4.40736336315695e-12      .","40 x 36","11 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g00463",52,"Vitvi06g00463","Vitvi06g00463",3.82231643506471,1.4879682277076,2.40340771802958,-3.62776060373339,0.902421436404686,15.8130722456345,"0      .","40 x 40","6 ","Binding to a metal ion."
"Vitvi15g00964",53,"Vitvi15g00964","",2.86068127928902,1.63693472016326,2.39242747316693,-2.85843333147939,0.823973743895321,10.9787471656681,"5.55111512312578e-16      .","40 x 40"," ",""
"Vitvi19g02323",54,"Vitvi19g02323","Vitvi19g02323",2.00496117754413,1.39710625024722,2.37016410939794,-2.00496117754413,0.757106737599949,8.74959060565201,"1.98463467881993e-12      .","40 x 38","19 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01952",55,"Vitvi14g01952","Vitvi14g01952",2.75448840366189,1.35303721941583,2.35998903758268,-2.73955778684689,0.852746998365875,12.3258673592576,"0      .","40 x 39","14 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi06g00962",56,"Vitvi06g00962","Vitvi06g00962",3.1552611597233,1.19082401035865,2.35925544145146,-2.67274413036423,0.92434441773371,18.2898169694668,"0      .","40 x 39","6 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi15g00816",57,"Vitvi15g00816","Vitvi15g00816",2.65115242772359,1.44323877691332,2.35124378074851,-2.63622181090859,0.882954802784824,14.1996995203376,"0      .","40 x 39","15 ","The component of the plasma membrane consisting of the gene products that are tethered to the membrane only by a covalently attached anchor, such as a lipid group, that is embedded in the membrane. Gene products with peptide sequences that are embedded in the membrane are excluded from this grouping."
"Vitvi04g00252",58,"Vitvi04g00252","Vitvi04g00252",4.05722643642722,0.925049732101707,2.32999845052521,-1.48676241111296,0.83155076453273,11.3026997960572,"2.22044604925031e-16      .","40 x 36","4 ","Catalysis of the reaction: (5-L-glutamyl)-L-amino acid = 5-oxoproline + L-amino acid."
"Vitvi14g00059",59,"Vitvi14g00059","Vitvi14g00059",1.84844957549904,1.04053951480594,2.32895602919229,-1.79885284021435,0.807214219591459,10.3248539022267,"5.77315972805081e-15      .","40 x 36","14 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi15g00947",60,"Vitvi15g00947","Vitvi15g00947",3.18121189985613,1.5528881621842,2.31957380694956,-3.10224762319824,0.836522159345811,11.5262316853761,"0      .","38 x 40","15 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00593",61,"Vitvi09g00593","Vitvi09g00593",2.41351345430562,1.29716296686472,2.30864988589728,-2.3682070269646,0.785953987698192,9.59722874406598,"8.30446822419617e-14      .","36 x 40","9 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi12g02395",62,"Vitvi12g02395","",1.87319856103898,1.30851502730481,2.30141437159914,-1.85421833985666,0.838489763070964,11.6172826918484,"0      .","39 x 40"," ",""
"Vitvi10g00027",63,"Vitvi10g00027","Vitvi10g00027",5.78833968979727,1.96293511784963,2.2944932428259,-4.09172421693272,0.657116766558529,6.581581991814,"7.8966584382556e-09      .","35 x 40","10 ","The chemical reactions and pathways resulting in the formation of thiamine (vitamin B1), a water soluble vitamin present in fresh vegetables and meats, especially liver."
"Vitvi01g01799",64,"Vitvi01g01799","Vitvi01g01799",3.04589622918637,1.46571331855116,2.28143080236747,-2.8465389998938,0.841556596610916,11.762269879855,"0      .","40 x 40","1 ","Binding to a metal ion."
"Vitvi08g01686",65,"Vitvi08g01686","Vitvi08g01686",1.81653450416052,1.18809158504967,2.27049773576945,-1.80912771891922,0.844607770860904,11.9103859652743,"0      .","40 x 37","8 ",""
"Vitvi15g00690",66,"Vitvi15g00690","Vitvi15g00690",4.02702077876273,1.43466066671234,2.25247783719695,-3.88285726299953,0.945043943757818,21.8231251211546,"0      .","40 x 40","15 ","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi03g00569",67,"Vitvi03g00569","Vitvi03g00569",3.39647150867268,1.23970605763954,2.24920325662693,-2.73503069698518,0.613743729976772,5.86907205127621,"1.17725077686259e-07      .","40 x 36","3 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi02g00116",68,"Vitvi02g00116","Vitvi02g00116",2.68222639459662,1.50669051289859,2.24654714878941,-2.52074035342485,0.877963283165551,13.8460206703428,"0      .","40 x 40","2 ",""
"Vitvi03g01388",69,"Vitvi03g01388","Vitvi03g01388",4.54246543679395,1.59740545249805,2.23970847684941,-3.23401371730455,0.922202639108823,18.0045292872473,"0      .","40 x 40","3 ",""
"Vitvi03g00860",70,"Vitvi03g00860","Vitvi03g00860",4.14968024336382,1.360506769144,2.2375446435886,-3.50722269192342,0.592208369563518,5.54872068371138,"3.89365916619866e-07      .","35 x 40","3 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi14g01977",71,"Vitvi14g01977","Vitvi14g01977",2.66111731534618,1.52913965371064,2.22581692538741,-2.55801265316119,0.88021988779472,14.0033494241535,"0      .","40 x 40","14 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi05g01934",72,"Vitvi05g01934","",2.82641867875072,0.946627810660134,2.21538364154733,-2.01789018777871,0.705585322812189,7.51744938554961,"2.18330797885358e-10      .","36 x 37"," ",""
"Vitvi18g01987",73,"Vitvi18g01987","Vitvi18g01987",2.66233491656199,1.43126122661157,2.20376265860139,-2.66233491656199,0.828432891360571,11.1670441332487,"2.22044604925031e-16      .","40 x 40","18 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi19g00257",74,"Vitvi19g00257","Vitvi19g00257",5.72768968913799,2.01601388442078,2.19721983382902,-5.72768968913799,0.913714738348177,16.9762259533823,"0      .","40 x 40","19 ","A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma."
"Vitvi19g01861",75,"Vitvi19g01861","",2.33713599190691,1.11162455363841,2.19679534807085,-2.33713599190691,0.881285338737653,14.079085900611,"0      .","40 x 37"," ",""
"Vitvi12g00327",76,"Vitvi12g00327","Vitvi12g00327",2.77753347277277,1.27292376113252,2.19651576148626,-2.70368849307716,0.788706238861182,9.68589721857137,"5.97299987248334e-14      .","40 x 37","12 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi10g00524",77,"Vitvi10g00524","Vitvi10g00524",3.86587923292102,1.89701572695198,2.19581457782365,-3.76499125676201,0.928156349794286,18.8275257250741,"0      .","40 x 40","10 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi13g01913",78,"Vitvi13g01913","Vitvi13g01913",3.89817034554258,1.87440968465516,2.18353024889347,-3.7390476254192,0.957554315462116,25.0799787486232,"0      .","40 x 40","13 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi16g00713",79,"Vitvi16g00713","Vitvi16g00713",3.30667019375818,1.35082976819659,2.18316853763881,-3.23098455085687,0.890269416982736,14.7581929847536,"0      .","40 x 39","16 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi10g00436",80,"Vitvi10g00436","Vitvi10g00436",2.56317915988122,1.06897082574285,2.17704419573294,-2.18605869232652,0.885867597988671,14.4160462416288,"0      .","40 x 38","10 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi18g01093",81,"Vitvi18g01093","Vitvi18g01093",1.78512663144558,1.188687831858,2.17357090209147,-1.78512663144558,0.87361753761816,13.5542313410853,"0      .","40 x 38","18 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi02g00666",82,"Vitvi02g00666","Vitvi02g00666",3.34812901727901,1.46119335628583,2.16841690441683,-3.15012293815899,0.895606764215775,15.2000315133322,"0      .","39 x 40","2 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00232",83,"Vitvi17g00232","Vitvi17g00232",2.14295272934397,1.17194416919944,2.16481456328822,-2.14295272934397,0.785165335862097,9.57209817801134,"9.10382880192628e-14      .","40 x 36","17 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01683",84,"Vitvi07g01683","Vitvi07g01683",2.77320733169465,1.26260150459825,2.16398650595512,-2.61172129052288,0.895934841744053,15.2282316821807,"0      .","40 x 39","7 ","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."
"Vitvi16g00849",85,"Vitvi16g00849","Vitvi16g00849",1.80051607985373,1.3495429850255,2.1633506240606,-1.80051607985373,0.833838183603263,11.4044169107667,"1.11022302462516e-16      .","40 x 40","16 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi17g00217",86,"Vitvi17g00217","Vitvi17g00217",3.57981117083135,1.90837440687243,2.16141012259019,-3.57981117083135,0.965562799226046,28.0195121610086,"0      .","40 x 40","17 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi11g01450",87,"Vitvi11g01450","",4.25403460823274,1.85860291537287,2.15679910605224,-4.19376540443737,0.949987379235193,22.9667507235617,"0      .","40 x 40"," ",""
"Vitvi05g00541",88,"Vitvi05g00541","Vitvi05g00541",3.17603634852694,1.34228790457494,2.15390155405617,-2.67518328380516,0.961529030192714,26.4262714332341,"0      .","40 x 40","5 ","A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."
"Vitvi08g02120",89,"Vitvi08g02120","",2.68135012154976,1.40476015332245,2.14716989101653,-2.53531125659767,0.831401666832163,11.2961350989584,"2.22044604925031e-16      .","40 x 40"," ",""
"Vitvi11g00518",90,"Vitvi11g00518","Vitvi11g00518",5.3646616216572,2.21534374149842,2.1453699125473,-5.30439241786182,0.955456300945996,24.4416803114339,"0      .","40 x 40","11 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi07g01739",91,"Vitvi07g01739","Vitvi07g01739",3.16003287187564,1.54800415607725,2.14452398221579,-2.99854683070387,0.964267859327591,27.479273479519,"0      .","40 x 40","7 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi16g00897",92,"Vitvi16g00897","Vitvi16g00897",1.64698440394026,1.13372859826286,2.14181330767468,-1.64473645613063,0.860334824665249,12.7428129161129,"0      .","40 x 38","16 ",""
