"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi13g02416",19,"Vitvi13g02416","Vitvi13g02416",1.60226178148519,0.941413958413182,2.48425360798148,-1.5807307158627,0.746700451718028,8.47534562843358,"5.61128921106047e-12      .","40 x 33","13 ","Binding to a calcium ion (Ca2+)."
"Vitvi11g01437",20,"Vitvi11g01437","",1.57488468550762,1.08460443817431,2.48074392568386,-1.49592040884974,0.659997963108621,6.63262564943315,"6.49732945223747e-09      .","40 x 33"," ",""
"Vitvi03g01760",21,"Vitvi03g01760","Vitvi03g01760",1.80159055583362,1.36049075769955,2.45950710309337,-1.7826103346513,0.800155897330007,10.0718978167512,"1.4432899320127e-14      .","40 x 34","3 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi14g01350",22,"Vitvi14g01350","Vitvi14g01350",1.45429930980865,1.05824087709254,2.42104415965534,-1.45429930980865,0.743405286175367,8.39150854165371,"7.71760433337931e-12      .","40 x 31","14 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi02g01404",23,"Vitvi02g01404","Vitvi02g01404",3.8507719808046,1.32074882085002,2.37892672036085,-3.73424526549689,0.342942584841627,2.75631254375296,"0.0039187184025784      .","40 x 32","2 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi18g00260",24,"Vitvi18g00260","Vitvi18g00260",1.28727200835428,1.11839599026186,2.32011642066163,-1.28727200835428,0.774845717343771,9.25405881355161,"2.97761815204467e-13      .","40 x 34","18 ","A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins."
"Vitvi02g00077",25,"Vitvi02g00077","Vitvi02g00077",1.44777846181629,1.0003595922474,2.31061167332727,-1.43512414880129,0.520660374768745,4.60419992925635,"1.18246000948563e-05      .","35 x 36","2 ",""
"Vitvi14g01763",26,"Vitvi14g01763","Vitvi14g01763",6.55279761257247,1.48987366746065,2.30678376177645,-4.58109090593783,0.806506654486158,10.298941310082,"6.32827124036339e-15      .","40 x 34","14 ","Binding to a zinc ion (Zn)."
"Vitvi03g00708",27,"Vitvi03g00708","Vitvi03g00708",3.96094229716841,1.37145185538751,2.26875640399704,-3.85783763498342,0.650799009389179,6.47141837507638,"1.20237972911497e-08      .","40 x 34","3 ","Catalysis of the transfer of an acyl group, other than amino-acyl, from one compound (donor) to another (acceptor)."
"Vitvi04g00493",28,"Vitvi04g00493","Vitvi04g00493",1.61397783818008,0.677369312328214,2.26865793974073,-1.4548551180567,0.660356882952579,6.63902041841411,"6.34042529590317e-09      .","36 x 32","4 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g01334",29,"Vitvi11g01334","Vitvi11g01334",1.36504704789096,1.22507594295,2.23548897312051,-1.36279910008132,0.487030482549734,4.21005584783339,"4.58228311689401e-05      .","36 x 36","11 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi06g00761",30,"Vitvi06g00761","Vitvi06g00761",3.77660753247978,1.2308675687815,2.23255406974822,-3.66535613981582,0.834699410260752,11.4432101146335,"1.11022302462516e-16      .","40 x 34","6 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi17g00283",31,"Vitvi17g00283","Vitvi17g00283",3.99620273544128,1.19015953974017,2.22670615037715,-2.84441196269351,0.816001372443525,10.657686447756,"1.77635683940025e-15      .","40 x 34","17 ","The directed movement of lipids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Lipids are compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."
"Vitvi15g00921",32,"Vitvi15g00921","Vitvi15g00921",1.97726628201922,1.07282317614745,2.20888135514181,-1.97726628201922,0.792349324856599,9.80564391281028,"3.84137166520304e-14      .","40 x 34","15 ","A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways."
"Vitvi11g01293",33,"Vitvi11g01293","Vitvi11g01293",1.4732167700459,0.913726765080028,2.19729828330274,-1.40137826370265,0.715312709868777,7.72818798487585,"9.72917302277665e-11      .","39 x 34","11 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi13g02534",34,"Vitvi13g02534","",1.46580992767911,0.988444984154203,2.19485735601562,-1.46580992767911,0.674535830874224,6.89832478436394,"2.34948516197875e-09      .","40 x 32"," ",""
"Vitvi12g00456",35,"Vitvi12g00456","Vitvi12g00456",4.31411756404836,0.982551573853416,2.19025667781086,-2.69836514151215,0.631968368212813,6.15650628270272,"3.98036854587502e-08      .","35 x 35","12 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi01g00337",36,"Vitvi01g00337","Vitvi01g00337",2.07937779975513,1.18024259738808,2.18395205018957,-1.80460828566349,0.880070400006878,13.9927989319068,"0      .","40 x 35","1 ","Catalysis of the transfer of ubiquitin to a substrate protein via the reaction X-ubiquitin + S -> X + S-ubiquitin, where X is either an E2 or E3 enzyme, the X-ubiquitin linkage is a thioester bond, and the S-ubiquitin linkage is an amide bond: an isopeptide bond between the C-terminal glycine of ubiquitin and the epsilon-amino group of lysine residues in the substrate or, in the linear extension of ubiquitin chains, a peptide bond the between the C-terminal glycine and N-terminal methionine of ubiquitin residues."
"Vitvi08g01634",37,"Vitvi08g01634","Vitvi08g01634",1.13881510779741,0.887624702876579,2.15459040022985,-1.13656715998777,0.696449294948745,7.32724758000861,"4.53087345420045e-10      .","40 x 32","8 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi03g01350",38,"Vitvi03g01350","Vitvi03g01350",1.28666187502442,1.11673612446784,2.14805695985093,-1.26513080940193,0.769134904518905,9.08615904794698,"5.58442181386454e-13      .","40 x 34","3 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi09g00782",39,"Vitvi09g00782","Vitvi09g00782",1.58531811710387,0.803105247396583,2.13997393915024,-1.46425624016125,0.637769989592108,6.25147989481594,"2.77655803904153e-08      .","36 x 33","9 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi06g00498",40,"Vitvi06g00498","Vitvi06g00498",1.04122036404535,0.945341881721957,2.111076807041,-1.02628974723035,0.709413609694999,7.59933745260658,"1.5946444165138e-10      .","40 x 32","6 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi12g00262",41,"Vitvi12g00262","Vitvi12g00262",2.54307521804747,1.05103774886271,2.10636739736661,-2.23615538264046,0.875408116374246,13.6727296072483,"0      .","40 x 34","12 ",""
"Vitvi07g01645",42,"Vitvi07g01645","Vitvi07g01645",1.6791475302335,0.997651572362218,2.10553020169726,-1.60530255053789,0.814852185685476,10.6129553830971,"1.99840144432528e-15      .","40 x 33","7 ",""
"Vitvi13g00925",43,"Vitvi13g00925","Vitvi13g00925",1.46222435650988,1.15259439446398,2.07674033453639,-1.46222435650988,0.853111595179905,12.3452170109371,"0      .","40 x 35","13 ","A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways."
"Vitvi13g00803",44,"Vitvi13g00803","",1.11843859830094,0.817280667782657,2.0549431998103,-1.11843859830094,0.603035750915501,5.70733264985045,"2.1575079345304e-07      .","36 x 31"," ",""
"Vitvi04g00155",45,"Vitvi04g00155","Vitvi04g00155",1.4661971762393,1.01653581642354,2.05418176815325,-1.44721695505698,0.778804510301299,9.37375592756406,"1.90514271025677e-13      .","40 x 33","4 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00528",46,"Vitvi09g00528","",1.9287518145518,1.09754254857183,2.04376357283766,-1.85490683485619,0.822241836884219,10.9073491361032,"6.66133814775094e-16      .","40 x 34"," ",""
"Vitvi15g00767",47,"Vitvi15g00767","Vitvi15g00767",0.83013912694613,0.76467584981741,2.0270502408575,-0.83013912694613,0.763718288845771,8.93184043291593,"9.97646409928166e-13      .","39 x 32","15 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"Vitvi11g01468",48,"Vitvi11g01468","Vitvi11g01468",2.43645405257669,0.811385977499624,2.01549133166559,-2.01592484663125,0.66330908947831,6.69192708024219,"5.17904763519539e-09      .","36 x 35","11 ","The function that stimulates a cell to grow or proliferate. Most growth factors have other actions besides the induction of cell growth or proliferation."
"Vitvi08g01602",49,"Vitvi08g01602","Vitvi08g01602",3.80878038155808,1.11751295556049,2.00239442888359,-3.34055043849498,0.876176303147799,13.7243006970479,"0      .","40 x 35","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g00634",50,"Vitvi18g00634","Vitvi18g00634",0.766324042490529,0.827271214638065,1.98700611834759,-0.766324042490529,0.747371189152456,8.49258212989724,"5.25568477627303e-12      .","40 x 31","18 ",""
"Vitvi06g01658",51,"Vitvi06g01658","Vitvi06g01658",1.75817126306667,1.0137681852718,1.98490665665315,-1.61400774730348,0.855025778783748,12.4479051304973,"0      .","40 x 33","6 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi19g01802",52,"Vitvi19g01802","",1.21741489215548,0.815519667637706,1.98193662514684,-1.21741489215548,0.492310503233413,4.27019632078435,"3.73889707907527e-05      .","34 x 32"," ",""
"Vitvi10g01107",53,"Vitvi10g01107","Vitvi10g01107",1.90674913506675,0.881760149856129,1.96142525487274,-1.85715239978206,0.772532973775527,9.18539985837721,"3.85025344940004e-13      .","40 x 33","10 ","Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc."
"Vitvi07g02213",54,"Vitvi07g02213","Vitvi07g02213",0.993628655328797,0.851842551312367,1.95227911408718,-0.980974342313788,0.525982926399101,4.66914375378502,"9.41598019332801e-06      .","33 x 34","7 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi01g01236",55,"Vitvi01g01236","Vitvi01g01236",3.15853244356267,0.975724779782606,1.94969906299712,-2.09343229074698,0.642024121677256,6.32225669786718,"2.12187210024695e-08      .","40 x 31","1 ","Catalysis of the reaction: ATP + UTP + glutamine + H20= ADP + phosphate + CTP + glutamate."
"Vitvi18g02541",56,"Vitvi18g02541","Vitvi18g02541",3.64644270941811,1.10754166581547,1.92551939114533,-2.74586529520063,0.628313458093125,6.09756397545245,"4.97521577269566e-08      .","37 x 34","18 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi14g02869",57,"Vitvi14g02869","Vitvi14g02869",2.93740297149975,1.10280526009613,1.91533731267118,-2.66388480397474,0.738928476422091,8.27978805200734,"1.18089982237279e-11      .","39 x 34","14 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi13g00829",58,"Vitvi13g00829","Vitvi13g00829",1.35402765273682,0.759708982353174,1.90876957290114,-1.3350474315545,0.677109637839384,6.94685373444014,"1.9506076753828e-09      .","38 x 30","13 ","Catalysis of the hydrolysis of any ester bond."
"Vitvi15g01585",59,"Vitvi15g01585","",2.02701836673089,1.02861933651221,1.88978770234589,-2.02477041892126,0.621852981900332,5.99499833980126,"7.32886423771006e-08      .","36 x 35"," ",""
"Vitvi03g01356",60,"Vitvi03g01356","Vitvi03g01356",1.40942060164176,0.890564180741893,1.88704374501793,-1.2981692089778,0.685760104376076,7.11346332286556,"1.02939390345114e-09      .","36 x 35","3 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi18g02654",61,"Vitvi18g02654","Vitvi18g02654",0.545709936216913,0.686882714285221,1.87899602518774,-0.545709936216913,0.758974670078437,8.80042354189257,"1.63780100592703e-12      .","40 x 31","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02921",62,"Vitvi18g02921","Vitvi18g02921",1.45945899199893,1.02518557967727,1.87761818224682,-1.45945899199893,0.457308363309689,3.88234636636076,"0.000135636987851573      .","40 x 31","18 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi08g00820",63,"Vitvi08g00820","Vitvi08g00820",2.44371604819396,0.797954153437573,1.87759389875179,-1.9878200210336,0.635851599653259,6.21988050623901,"3.13031915943895e-08      .","35 x 35","8 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g02119",64,"Vitvi07g02119","Vitvi07g02119",1.9463087946806,0.896951119626427,1.87293432635219,-1.51011415496217,0.678656372601621,6.97624319164143,"1.74269843000729e-09      .","35 x 36","7 ","Catalysis of the hydrolysis of a carboxylic ester bond."
"Vitvi06g01596",65,"Vitvi06g01596","Vitvi06g01596",2.87229207054075,0.973877303032343,1.86830875737777,-2.37255322052532,0.890317565646907,14.7620422623575,"0      .","40 x 35","6 ","The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it."
"Vitvi04g01454",66,"Vitvi04g01454","Vitvi04g01454",5.13990331449086,1.07891919702508,1.85867482047843,-2.54591261645115,0.647944218633337,6.42241038619221,"1.44932378320917e-08      .","40 x 32","4 ","Binding to a metal ion."
"Vitvi07g02111",67,"Vitvi07g02111","Vitvi07g02111",1.29544057362864,0.799552726733614,1.8512323218885,-1.2236020672854,0.697687112036738,7.35260053542126,"4.11066958250217e-10      .","40 x 32","7 ","Binding to a protein."
"Vitvi11g00249",68,"Vitvi11g00249","Vitvi11g00249",3.27479606534103,0.913566183575344,1.84474901188815,-1.92425570121763,0.889111845779565,14.6663623780135,"0      .","40 x 35","11 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi18g02072",69,"Vitvi18g02072","Vitvi18g02072",0.970039822155975,0.803082130563063,1.84002682144973,-0.970039822155975,0.824509807941619,11.0010396049827,"4.44089209850063e-16      .","40 x 33","18 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi03g00352",70,"Vitvi03g00352","Vitvi03g00352",1.33454977161989,0.781308576011557,1.83883202649135,-1.32189545860488,0.638444047773363,6.26262929103579,"2.66146897853758e-08      .","35 x 35","3 ",""
"Vitvi08g00970",71,"Vitvi08g00970","Vitvi08g00970",2.83969273740936,1.08308965364362,1.8269114286566,-2.35863058206895,0.83002260663879,11.2357880737649,"2.22044604925031e-16      .","40 x 35","8 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi17g00040",72,"Vitvi17g00040","Vitvi17g00040",2.41672376691538,0.983593447037452,1.822057796827,-2.37141733957436,0.724356084319747,7.93234981020719,"4.4511838659389e-11      .","40 x 32","17 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi07g02114",73,"Vitvi07g02114","Vitvi07g02114",1.55477830067437,0.788632435468917,1.80728603463889,-1.45167363848938,0.78261565749903,9.49167745895953,"1.22790666523542e-13      .","36 x 35","7 ","Catalysis of the hydrolysis of a carboxylic ester bond."
"Vitvi13g01492",74,"Vitvi13g01492","Vitvi13g01492",4.24247119077538,0.717747481703324,1.80114595459033,-1.63228512987155,0.552192160988461,5.00044985038406,"2.89461886526787e-06      .","33 x 32","13 ","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi14g01922",75,"Vitvi14g01922","Vitvi14g01922",1.10530579956383,0.877701484122093,1.80066418934177,-1.10530579956383,0.868698206409728,13.2404101643108,"0      .","40 x 35","14 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi01g00745",76,"Vitvi01g00745","Vitvi01g00745",1.65176113335293,0.806639978525151,1.79154926918385,-1.44808160927431,0.787656594368618,9.65190201411969,"6.77236045021345e-14      .","38 x 35","1 ",""
"Vitvi07g01636",77,"Vitvi07g01636","Vitvi07g01636",3.33193067550648,0.909687903607097,1.77840674454449,-1.81710323524301,0.78898201526314,9.69486595235227,"5.77315972805081e-14      .","40 x 31","7 ","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi18g01970",78,"Vitvi18g01970","Vitvi18g01970",3.16864969543058,0.764812640272928,1.77734533429513,-1.76320853757401,0.828686841341408,11.1779674172545,"2.22044604925031e-16      .","37 x 34","18 ","Catalysis of the hydrolysis of various bonds, e.g. C-O, C-N, C-C, phosphoric anhydride bonds, etc."
"Vitvi01g00567",79,"Vitvi01g00567","Vitvi01g00567",1.95614847362981,0.9340744743886,1.76902698407211,-1.41535460377276,0.792949301753999,9.82563199962072,"3.574918139293e-14      .","40 x 32","1 ","A cell cycle process by which the cell nucleus divides as part of a meiotic cell cycle in the male germline."
"Vitvi01g00964",80,"Vitvi01g00964","Vitvi01g00964",1.69008501172044,0.653258857764811,1.76268478845005,-1.01858326008998,0.788190241771019,9.66915760201488,"6.3504757008559e-14      .","38 x 32","1 ","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
"Vitvi11g00199",81,"Vitvi11g00199","Vitvi11g00199",2.87908300816938,0.941010596248711,1.75844407660674,-2.5507292244981,0.904342640100132,15.9970055406804,"0      .","40 x 35","11 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi08g01327",82,"Vitvi08g01327","Vitvi08g01327",2.70891841527881,0.840603170932553,1.7580799719587,-2.12454918752854,0.846083610783061,11.9834700214633,"0      .","40 x 35","8 ","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi07g02300",83,"Vitvi07g02300","Vitvi07g02300",1.58043006131886,0.656759008272711,1.75421698130923,-1.12090895322851,0.638552825632638,6.26443082985135,"2.64332302712944e-08      .","36 x 29","7 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a catalytic mechanism that involves a catalytic triad consisting of a serine nucleophile that is activated by a proton relay involving an acidic residue (e.g. aspartate or glutamate) and a basic residue (usually histidine)."
"Vitvi11g01650",84,"Vitvi11g01650","Vitvi11g01650",1.82538058899104,0.681663591816861,1.7505201029982,-1.23296719920605,0.761753503307839,8.87699662047914,"1.2267964422108e-12      .","39 x 32","11 ","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi15g00885",85,"Vitvi15g00885","Vitvi15g00885",4.15653892075849,1.28398356356707,1.74685475867254,-3.51897638039797,0.620087138934504,5.967315038272,"8.13496965346161e-08      .","35 x 36","15 ","Catalysis of the transfer of a glycosyl group from one compound (donor) to another (acceptor)."
"Vitvi12g00037",86,"Vitvi12g00037","Vitvi12g00037",2.63346852628316,1.04807523034977,1.74652047149841,-2.2153909452853,0.83940918347256,11.660350784715,"0      .","40 x 33","12 ",""
"Vitvi08g01923",87,"Vitvi08g01923","Vitvi08g01923",2.60288421901872,0.848790161677158,1.74017621604165,-2.05414881359739,0.828152004647756,11.1549877736422,"2.22044604925031e-16      .","38 x 35","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi03g01348",88,"Vitvi03g01348","Vitvi03g01348",1.13722625686454,0.816180234454892,1.73140653174961,-1.11569519124205,0.718192254887239,7.79230250875501,"7.60969065538575e-11      .","38 x 33","3 ","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi05g01276",89,"Vitvi05g01276","Vitvi05g01276",2.47252265557432,0.835238196472424,1.71934768189527,-1.95240294060955,0.550536172151365,4.97891787165748,"3.12785680522953e-06      .","40 x 32","5 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
